SKU,Product - English Name,Product - Chinese Name,Date of Sale,Amount Sold
A011-1,Chinese Cabbage,大白菜,2020/12/07,5
A011-1,Chinese Cabbage,大白菜,2020/12/08,5
A011-1,Chinese Cabbage,大白菜,2020/12/09,5
A011-1,Chinese Cabbage,大白菜,2020/12/10,5
A011-1,Chinese Cabbage,大白菜,2020/12/11,6
A011-1,Chinese Cabbage,大白菜,2020/12/12,16
A011-1,Chinese Cabbage,大白菜,2020/12/13,2
A011-1,Chinese Cabbage,大白菜,2020/12/14,4
A011-1,Chinese Cabbage,大白菜,2020/12/15,4
A011-1,Chinese Cabbage,大白菜,2020/12/16,3
A011-1,Chinese Cabbage,大白菜,2020/12/17,13
A011-1,Chinese Cabbage,大白菜,2020/12/18,15
A011-1,Chinese Cabbage,大白菜,2020/12/19,7
A011-1,Chinese Cabbage,大白菜,2020/12/20,6
A011-1,Chinese Cabbage,大白菜,2020/12/21,2
A011-1,Chinese Cabbage,大白菜,2020/12/22,7
A011-1,Chinese Cabbage,大白菜,2020/12/23,8
A011-1,Chinese Cabbage,大白菜,2020/12/24,13
A011-1,Chinese Cabbage,大白菜,2020/12/25,16
A011-1,Chinese Cabbage,大白菜,2020/12/26,16
A011-1,Chinese Cabbage,大白菜,2020/12/27,7
A011-1,Chinese Cabbage,大白菜,2020/12/28,10
A011-1,Chinese Cabbage,大白菜,2020/12/29,6
A011-1,Chinese Cabbage,大白菜,2020/12/30,15
A011-1,Chinese Cabbage,大白菜,2020/12/31,16
A010-1,Fresh Lettuce,生菜,2018/01/01,9
A010-1,Fresh Lettuce,生菜,2018/01/02,4
A010-1,Fresh Lettuce,生菜,2018/01/03,3
A010-1,Fresh Lettuce,生菜,2018/01/04,3
A010-1,Fresh Lettuce,生菜,2018/01/05,6
A010-1,Fresh Lettuce,生菜,2018/01/06,2
A010-1,Fresh Lettuce,生菜,2018/01/07,4
A010-1,Fresh Lettuce,生菜,2018/01/08,3
A010-1,Fresh Lettuce,生菜,2018/01/10,2
A010-1,Fresh Lettuce,生菜,2018/01/11,2
A010-1,Fresh Lettuce,生菜,2018/01/12,3
A010-1,Fresh Lettuce,生菜,2018/01/13,5
A010-1,Fresh Lettuce,生菜,2018/01/14,3
A010-1,Fresh Lettuce,生菜,2018/01/15,8
A010-1,Fresh Lettuce,生菜,2018/01/17,3
A010-1,Fresh Lettuce,生菜,2018/01/18,6
A010-1,Fresh Lettuce,生菜,2018/01/19,2
A010-1,Fresh Lettuce,生菜,2018/01/20,7
A010-1,Fresh Lettuce,生菜,2018/01/21,5
A010-1,Fresh Lettuce,生菜,2018/01/22,3
A010-1,Fresh Lettuce,生菜,2018/01/23,2
A010-1,Fresh Lettuce,生菜,2018/01/24,4
A010-1,Fresh Lettuce,生菜,2018/01/25,1
A010-1,Fresh Lettuce,生菜,2018/01/26,5
A010-1,Fresh Lettuce,生菜,2018/01/27,11
A010-1,Fresh Lettuce,生菜,2018/01/28,3
A010-1,Fresh Lettuce,生菜,2018/01/29,3
A010-1,Fresh Lettuce,生菜,2018/01/30,2
A010-1,Fresh Lettuce,生菜,2018/01/31,1
A010-1,Fresh Lettuce,生菜,2018/02/01,6
A010-1,Fresh Lettuce,生菜,2018/02/02,5
A010-1,Fresh Lettuce,生菜,2018/02/03,11
A010-1,Fresh Lettuce,生菜,2018/02/04,3
A010-1,Fresh Lettuce,生菜,2018/02/05,4
A010-1,Fresh Lettuce,生菜,2018/02/06,3
A010-1,Fresh Lettuce,生菜,2018/02/07,7
A010-1,Fresh Lettuce,生菜,2018/02/08,8
A010-1,Fresh Lettuce,生菜,2018/02/09,8
A010-1,Fresh Lettuce,生菜,2018/02/10,7
A010-1,Fresh Lettuce,生菜,2018/02/11,7
A010-1,Fresh Lettuce,生菜,2018/02/12,2
A010-1,Fresh Lettuce,生菜,2018/02/13,6
A010-1,Fresh Lettuce,生菜,2018/02/14,10
A010-1,Fresh Lettuce,生菜,2018/02/15,9
A010-1,Fresh Lettuce,生菜,2018/02/16,6
A010-1,Fresh Lettuce,生菜,2018/02/17,5
A010-1,Fresh Lettuce,生菜,2018/02/18,8
A010-1,Fresh Lettuce,生菜,2018/02/19,2
A010-1,Fresh Lettuce,生菜,2018/02/22,2
A010-1,Fresh Lettuce,生菜,2018/02/23,9
A010-1,Fresh Lettuce,生菜,2018/02/24,3
A010-1,Fresh Lettuce,生菜,2018/02/25,1
A010-1,Fresh Lettuce,生菜,2018/02/26,2
A010-1,Fresh Lettuce,生菜,2018/02/27,6
A010-1,Fresh Lettuce,生菜,2018/02/28,3
A010-1,Fresh Lettuce,生菜,2018/03/01,5
A010-1,Fresh Lettuce,生菜,2018/03/02,5
A010-1,Fresh Lettuce,生菜,2018/03/03,2
A010-1,Fresh Lettuce,生菜,2018/03/04,3
A010-1,Fresh Lettuce,生菜,2018/03/05,2
A010-1,Fresh Lettuce,生菜,2018/03/06,1
A010-1,Fresh Lettuce,生菜,2018/03/07,2
A010-1,Fresh Lettuce,生菜,2018/03/08,4
A010-1,Fresh Lettuce,生菜,2018/03/09,5
A010-1,Fresh Lettuce,生菜,2018/03/10,7
A010-1,Fresh Lettuce,生菜,2018/03/12,4
A010-1,Fresh Lettuce,生菜,2018/03/13,1
A010-1,Fresh Lettuce,生菜,2018/03/14,4
A010-1,Fresh Lettuce,生菜,2018/03/15,2
A010-1,Fresh Lettuce,生菜,2018/03/16,6
A010-1,Fresh Lettuce,生菜,2018/03/17,3
A010-1,Fresh Lettuce,生菜,2018/03/18,2
A010-1,Fresh Lettuce,生菜,2018/03/19,1
A010-1,Fresh Lettuce,生菜,2018/03/20,5
A010-1,Fresh Lettuce,生菜,2018/03/21,7
A010-1,Fresh Lettuce,生菜,2018/03/22,5
A010-1,Fresh Lettuce,生菜,2018/03/23,5
A010-1,Fresh Lettuce,生菜,2018/03/24,10
A010-1,Fresh Lettuce,生菜,2018/03/25,9
A010-1,Fresh Lettuce,生菜,2018/03/26,1
A010-1,Fresh Lettuce,生菜,2018/03/27,4
A010-1,Fresh Lettuce,生菜,2018/03/28,2
A010-1,Fresh Lettuce,生菜,2018/03/29,5
A010-1,Fresh Lettuce,生菜,2018/03/30,8
A010-1,Fresh Lettuce,生菜,2018/03/31,6
A010-1,Fresh Lettuce,生菜,2018/04/01,6
A010-1,Fresh Lettuce,生菜,2018/04/02,2
A010-1,Fresh Lettuce,生菜,2018/04/03,2
A010-1,Fresh Lettuce,生菜,2018/04/04,2
A010-1,Fresh Lettuce,生菜,2018/04/05,5
A010-1,Fresh Lettuce,生菜,2018/04/07,6
A010-1,Fresh Lettuce,生菜,2018/04/08,3
A010-1,Fresh Lettuce,生菜,2018/04/09,2
A010-1,Fresh Lettuce,生菜,2018/04/10,4
A010-1,Fresh Lettuce,生菜,2018/04/11,5
A010-1,Fresh Lettuce,生菜,2018/04/12,1
A010-1,Fresh Lettuce,生菜,2018/04/13,10
A010-1,Fresh Lettuce,生菜,2018/04/14,6
A010-1,Fresh Lettuce,生菜,2018/04/15,6
A010-1,Fresh Lettuce,生菜,2018/04/16,3
A010-1,Fresh Lettuce,生菜,2018/04/17,2
A010-1,Fresh Lettuce,生菜,2018/04/18,2
A010-1,Fresh Lettuce,生菜,2018/04/19,2
A010-1,Fresh Lettuce,生菜,2018/04/20,5
A010-1,Fresh Lettuce,生菜,2018/04/21,6
A010-1,Fresh Lettuce,生菜,2018/04/22,3
A010-1,Fresh Lettuce,生菜,2018/04/23,1
A010-1,Fresh Lettuce,生菜,2018/04/24,4
A010-1,Fresh Lettuce,生菜,2018/04/25,1
A010-1,Fresh Lettuce,生菜,2018/04/26,4
A010-1,Fresh Lettuce,生菜,2018/04/27,5
A010-1,Fresh Lettuce,生菜,2018/04/28,3
A010-1,Fresh Lettuce,生菜,2018/04/29,3
A010-1,Fresh Lettuce,生菜,2018/04/30,3
A010-1,Fresh Lettuce,生菜,2018/05/01,9
A010-1,Fresh Lettuce,生菜,2018/05/02,3
A010-1,Fresh Lettuce,生菜,2018/05/03,3
A010-1,Fresh Lettuce,生菜,2018/05/04,8
A010-1,Fresh Lettuce,生菜,2018/05/05,6
A010-1,Fresh Lettuce,生菜,2018/05/06,4
A010-1,Fresh Lettuce,生菜,2018/05/07,1
A010-1,Fresh Lettuce,生菜,2018/05/08,1
A010-1,Fresh Lettuce,生菜,2018/05/09,2
A010-1,Fresh Lettuce,生菜,2018/05/10,3
A010-1,Fresh Lettuce,生菜,2018/05/11,2
A010-1,Fresh Lettuce,生菜,2018/05/12,11
A010-1,Fresh Lettuce,生菜,2018/05/13,11
A010-1,Fresh Lettuce,生菜,2018/05/14,3
A010-1,Fresh Lettuce,生菜,2018/05/15,3
A010-1,Fresh Lettuce,生菜,2018/05/16,2
A010-1,Fresh Lettuce,生菜,2018/05/17,1
A010-1,Fresh Lettuce,生菜,2018/05/18,5
A010-1,Fresh Lettuce,生菜,2018/05/19,6
A010-1,Fresh Lettuce,生菜,2018/05/20,1
A010-1,Fresh Lettuce,生菜,2018/05/21,2
A010-1,Fresh Lettuce,生菜,2018/05/22,1
A010-1,Fresh Lettuce,生菜,2018/05/23,4
A010-1,Fresh Lettuce,生菜,2018/05/24,7
A010-1,Fresh Lettuce,生菜,2018/05/25,5
A010-1,Fresh Lettuce,生菜,2018/05/26,4
A010-1,Fresh Lettuce,生菜,2018/05/27,3
A010-1,Fresh Lettuce,生菜,2018/05/28,5
A010-1,Fresh Lettuce,生菜,2018/05/29,2
A010-1,Fresh Lettuce,生菜,2018/05/30,1
A010-1,Fresh Lettuce,生菜,2018/05/31,2
A010-1,Fresh Lettuce,生菜,2018/06/01,5
A010-1,Fresh Lettuce,生菜,2018/06/02,4
A010-1,Fresh Lettuce,生菜,2018/06/03,3
A010-1,Fresh Lettuce,生菜,2018/06/05,1
A010-1,Fresh Lettuce,生菜,2018/06/07,2
A010-1,Fresh Lettuce,生菜,2018/06/08,2
A010-1,Fresh Lettuce,生菜,2018/06/09,1
A010-1,Fresh Lettuce,生菜,2018/06/10,2
A010-1,Fresh Lettuce,生菜,2018/06/11,2
A010-1,Fresh Lettuce,生菜,2018/06/12,2
A010-1,Fresh Lettuce,生菜,2018/06/13,4
A010-1,Fresh Lettuce,生菜,2018/06/14,4
A010-1,Fresh Lettuce,生菜,2018/06/15,9
A010-1,Fresh Lettuce,生菜,2018/06/16,5
A010-1,Fresh Lettuce,生菜,2018/06/17,7
A010-1,Fresh Lettuce,生菜,2018/06/18,1
A010-1,Fresh Lettuce,生菜,2018/06/19,1
A010-1,Fresh Lettuce,生菜,2018/06/20,6
A010-1,Fresh Lettuce,生菜,2018/06/22,3
A010-1,Fresh Lettuce,生菜,2018/06/23,2
A010-1,Fresh Lettuce,生菜,2018/06/24,1
A010-1,Fresh Lettuce,生菜,2018/06/25,4
A010-1,Fresh Lettuce,生菜,2018/06/26,2
A010-1,Fresh Lettuce,生菜,2018/06/27,1
A010-1,Fresh Lettuce,生菜,2018/06/28,3
A010-1,Fresh Lettuce,生菜,2018/06/29,7
A010-1,Fresh Lettuce,生菜,2018/06/30,7
A010-1,Fresh Lettuce,生菜,2018/07/01,5
A010-1,Fresh Lettuce,生菜,2018/07/02,3
A010-1,Fresh Lettuce,生菜,2018/07/03,4
A010-1,Fresh Lettuce,生菜,2018/07/04,1
A010-1,Fresh Lettuce,生菜,2018/07/05,2
A010-1,Fresh Lettuce,生菜,2018/07/06,2
A010-1,Fresh Lettuce,生菜,2018/07/07,6
A010-1,Fresh Lettuce,生菜,2018/07/08,3
A010-1,Fresh Lettuce,生菜,2018/07/09,2
A010-1,Fresh Lettuce,生菜,2018/07/10,4
A010-1,Fresh Lettuce,生菜,2018/07/11,2
A010-1,Fresh Lettuce,生菜,2018/07/12,1
A010-1,Fresh Lettuce,生菜,2018/07/14,2
A010-1,Fresh Lettuce,生菜,2018/07/15,3
A010-1,Fresh Lettuce,生菜,2018/07/16,3
A010-1,Fresh Lettuce,生菜,2018/07/17,2
A010-1,Fresh Lettuce,生菜,2018/07/18,6
A010-1,Fresh Lettuce,生菜,2018/07/19,1
A010-1,Fresh Lettuce,生菜,2018/07/20,4
A010-1,Fresh Lettuce,生菜,2018/07/21,7
A010-1,Fresh Lettuce,生菜,2018/07/22,2
A010-1,Fresh Lettuce,生菜,2018/07/23,1
A010-1,Fresh Lettuce,生菜,2018/07/24,2
A010-1,Fresh Lettuce,生菜,2018/07/25,1
A010-1,Fresh Lettuce,生菜,2018/07/26,4
A010-1,Fresh Lettuce,生菜,2018/07/27,2
A010-1,Fresh Lettuce,生菜,2018/07/28,10
A010-1,Fresh Lettuce,生菜,2018/07/29,4
A010-1,Fresh Lettuce,生菜,2018/07/30,2
A010-1,Fresh Lettuce,生菜,2018/07/31,1
A010-1,Fresh Lettuce,生菜,2018/08/01,4
A010-1,Fresh Lettuce,生菜,2018/08/02,2
A010-1,Fresh Lettuce,生菜,2018/08/03,1
A010-1,Fresh Lettuce,生菜,2018/08/04,5
A010-1,Fresh Lettuce,生菜,2018/08/05,5
A010-1,Fresh Lettuce,生菜,2018/08/06,1
A010-1,Fresh Lettuce,生菜,2018/08/07,2
A010-1,Fresh Lettuce,生菜,2018/08/08,5
A010-1,Fresh Lettuce,生菜,2018/08/09,6
A010-1,Fresh Lettuce,生菜,2018/08/10,3
A010-1,Fresh Lettuce,生菜,2018/08/11,1
A010-1,Fresh Lettuce,生菜,2018/08/12,1
A010-1,Fresh Lettuce,生菜,2018/08/13,1
A010-1,Fresh Lettuce,生菜,2018/08/14,2
A010-1,Fresh Lettuce,生菜,2018/08/15,3
A010-1,Fresh Lettuce,生菜,2018/08/16,2
A010-1,Fresh Lettuce,生菜,2018/08/17,5
A010-1,Fresh Lettuce,生菜,2018/08/18,5
A010-1,Fresh Lettuce,生菜,2018/08/19,3
A010-1,Fresh Lettuce,生菜,2018/08/20,8
A010-1,Fresh Lettuce,生菜,2018/08/21,2
A010-1,Fresh Lettuce,生菜,2018/08/22,5
A010-1,Fresh Lettuce,生菜,2018/08/23,2
A010-1,Fresh Lettuce,生菜,2018/08/24,2
A010-1,Fresh Lettuce,生菜,2018/08/25,6
A010-1,Fresh Lettuce,生菜,2018/08/26,5
A010-1,Fresh Lettuce,生菜,2018/08/28,2
A010-1,Fresh Lettuce,生菜,2018/08/29,1
A010-1,Fresh Lettuce,生菜,2018/08/30,6
A010-1,Fresh Lettuce,生菜,2018/08/31,4
A010-1,Fresh Lettuce,生菜,2018/09/01,1
A010-1,Fresh Lettuce,生菜,2018/09/02,2
A010-1,Fresh Lettuce,生菜,2018/09/03,1
A010-1,Fresh Lettuce,生菜,2018/09/04,1
A010-1,Fresh Lettuce,生菜,2018/09/05,2
A010-1,Fresh Lettuce,生菜,2018/09/06,4
A010-1,Fresh Lettuce,生菜,2018/09/07,5
A010-1,Fresh Lettuce,生菜,2018/09/08,7
A010-1,Fresh Lettuce,生菜,2018/09/10,2
A010-1,Fresh Lettuce,生菜,2018/09/11,1
A010-1,Fresh Lettuce,生菜,2018/09/12,3
A010-1,Fresh Lettuce,生菜,2018/09/13,2
A010-1,Fresh Lettuce,生菜,2018/09/14,5
A010-1,Fresh Lettuce,生菜,2018/09/15,7
A010-1,Fresh Lettuce,生菜,2018/09/16,2
A010-1,Fresh Lettuce,生菜,2018/09/17,1
A010-1,Fresh Lettuce,生菜,2018/09/18,2
A010-1,Fresh Lettuce,生菜,2018/09/19,2
A010-1,Fresh Lettuce,生菜,2018/09/20,6
A010-1,Fresh Lettuce,生菜,2018/09/21,2
A010-1,Fresh Lettuce,生菜,2018/09/22,2
A010-1,Fresh Lettuce,生菜,2018/09/23,3
A010-1,Fresh Lettuce,生菜,2018/09/26,1
A010-1,Fresh Lettuce,生菜,2018/09/27,2
A010-1,Fresh Lettuce,生菜,2018/09/28,7
A010-1,Fresh Lettuce,生菜,2018/09/29,2
A010-1,Fresh Lettuce,生菜,2018/09/30,3
A010-1,Fresh Lettuce,生菜,2018/10/01,1
A010-1,Fresh Lettuce,生菜,2018/10/02,2
A010-1,Fresh Lettuce,生菜,2018/10/03,2
A010-1,Fresh Lettuce,生菜,2018/10/04,6
A010-1,Fresh Lettuce,生菜,2018/10/05,8
A010-1,Fresh Lettuce,生菜,2018/10/06,2
A010-1,Fresh Lettuce,生菜,2018/10/07,7
A010-1,Fresh Lettuce,生菜,2018/10/08,1
A010-1,Fresh Lettuce,生菜,2018/10/09,3
A010-1,Fresh Lettuce,生菜,2018/10/10,1
A010-1,Fresh Lettuce,生菜,2018/10/11,1
A010-1,Fresh Lettuce,生菜,2018/10/12,6
A010-1,Fresh Lettuce,生菜,2018/10/13,5
A010-1,Fresh Lettuce,生菜,2018/10/14,5
A010-1,Fresh Lettuce,生菜,2018/10/15,2
A010-1,Fresh Lettuce,生菜,2018/10/16,1
A010-1,Fresh Lettuce,生菜,2018/10/18,1
A010-1,Fresh Lettuce,生菜,2018/10/19,4
A010-1,Fresh Lettuce,生菜,2018/10/20,3
A010-1,Fresh Lettuce,生菜,2018/10/21,5
A010-1,Fresh Lettuce,生菜,2018/10/22,2
A010-1,Fresh Lettuce,生菜,2018/10/23,2
A010-1,Fresh Lettuce,生菜,2018/10/24,1
A010-1,Fresh Lettuce,生菜,2018/10/26,1
A010-1,Fresh Lettuce,生菜,2018/10/27,2
A010-1,Fresh Lettuce,生菜,2018/10/28,5
A010-1,Fresh Lettuce,生菜,2018/10/29,1
A010-1,Fresh Lettuce,生菜,2018/10/30,4
A010-1,Fresh Lettuce,生菜,2018/10/31,6
A010-1,Fresh Lettuce,生菜,2018/11/01,2
A010-1,Fresh Lettuce,生菜,2018/11/02,5
A010-1,Fresh Lettuce,生菜,2018/11/03,7
A010-1,Fresh Lettuce,生菜,2018/11/05,3
A010-1,Fresh Lettuce,生菜,2018/11/06,7
A010-1,Fresh Lettuce,生菜,2018/11/07,2
A010-1,Fresh Lettuce,生菜,2018/11/08,1
A010-1,Fresh Lettuce,生菜,2018/11/09,2
A010-1,Fresh Lettuce,生菜,2018/11/10,5
A010-1,Fresh Lettuce,生菜,2018/11/11,2
A010-1,Fresh Lettuce,生菜,2018/11/12,2
A010-1,Fresh Lettuce,生菜,2018/11/13,4
A010-1,Fresh Lettuce,生菜,2018/11/14,4
A010-1,Fresh Lettuce,生菜,2018/11/15,1
A010-1,Fresh Lettuce,生菜,2018/11/16,4
A010-1,Fresh Lettuce,生菜,2018/11/17,4
A010-1,Fresh Lettuce,生菜,2018/11/18,3
A010-1,Fresh Lettuce,生菜,2018/11/19,1
A010-1,Fresh Lettuce,生菜,2018/11/20,2
A010-1,Fresh Lettuce,生菜,2018/11/21,1
A010-1,Fresh Lettuce,生菜,2018/11/22,2
A010-1,Fresh Lettuce,生菜,2018/11/23,6
A010-1,Fresh Lettuce,生菜,2018/11/24,3
A010-1,Fresh Lettuce,生菜,2018/11/25,1
A010-1,Fresh Lettuce,生菜,2018/11/26,1
A010-1,Fresh Lettuce,生菜,2018/11/27,1
A010-1,Fresh Lettuce,生菜,2018/11/28,1
A010-1,Fresh Lettuce,生菜,2018/11/29,1
A010-1,Fresh Lettuce,生菜,2018/11/30,2
A010-1,Fresh Lettuce,生菜,2018/12/01,5
A010-1,Fresh Lettuce,生菜,2018/12/02,1
A010-1,Fresh Lettuce,生菜,2018/12/03,1
A010-1,Fresh Lettuce,生菜,2018/12/04,2
A010-1,Fresh Lettuce,生菜,2018/12/05,3
A010-1,Fresh Lettuce,生菜,2018/12/07,6
A010-1,Fresh Lettuce,生菜,2018/12/08,5
A010-1,Fresh Lettuce,生菜,2018/12/09,3
A010-1,Fresh Lettuce,生菜,2018/12/10,5
A010-1,Fresh Lettuce,生菜,2018/12/11,1
A010-1,Fresh Lettuce,生菜,2018/12/12,4
A010-1,Fresh Lettuce,生菜,2018/12/13,2
A010-1,Fresh Lettuce,生菜,2018/12/14,5
A010-1,Fresh Lettuce,生菜,2018/12/15,5
A010-1,Fresh Lettuce,生菜,2018/12/16,4
A010-1,Fresh Lettuce,生菜,2018/12/18,1
A010-1,Fresh Lettuce,生菜,2018/12/19,5
A010-1,Fresh Lettuce,生菜,2018/12/20,4
A010-1,Fresh Lettuce,生菜,2018/12/21,1
A010-1,Fresh Lettuce,生菜,2018/12/22,1
A010-1,Fresh Lettuce,生菜,2018/12/23,4
A010-1,Fresh Lettuce,生菜,2018/12/24,3
A010-1,Fresh Lettuce,生菜,2018/12/25,8
A010-1,Fresh Lettuce,生菜,2018/12/26,2
A010-1,Fresh Lettuce,生菜,2018/12/27,2
A010-1,Fresh Lettuce,生菜,2018/12/28,3
A010-1,Fresh Lettuce,生菜,2018/12/29,4
A010-1,Fresh Lettuce,生菜,2018/12/30,2
A010-1,Fresh Lettuce,生菜,2018/12/31,9
A010-1,Fresh Lettuce,生菜,2019/01/01,7
A010-1,Fresh Lettuce,生菜,2019/01/02,5
A010-1,Fresh Lettuce,生菜,2019/01/03,1
A010-1,Fresh Lettuce,生菜,2019/01/04,3
A010-1,Fresh Lettuce,生菜,2019/01/05,3
A010-1,Fresh Lettuce,生菜,2019/01/08,1
A010-1,Fresh Lettuce,生菜,2019/01/10,2
A010-1,Fresh Lettuce,生菜,2019/01/11,5
A010-1,Fresh Lettuce,生菜,2019/01/12,6
A010-1,Fresh Lettuce,生菜,2019/01/13,4
A010-1,Fresh Lettuce,生菜,2019/01/15,1
A010-1,Fresh Lettuce,生菜,2019/01/16,1
A010-1,Fresh Lettuce,生菜,2019/01/18,2
A010-1,Fresh Lettuce,生菜,2019/01/19,3
A010-1,Fresh Lettuce,生菜,2019/01/20,1
A010-1,Fresh Lettuce,生菜,2019/01/21,3
A010-1,Fresh Lettuce,生菜,2019/01/22,2
A010-1,Fresh Lettuce,生菜,2019/01/23,3
A010-1,Fresh Lettuce,生菜,2019/01/25,3
A010-1,Fresh Lettuce,生菜,2019/01/26,3
A010-1,Fresh Lettuce,生菜,2019/01/27,7
A010-1,Fresh Lettuce,生菜,2019/01/28,2
A010-1,Fresh Lettuce,生菜,2019/01/29,2
A010-1,Fresh Lettuce,生菜,2019/01/30,2
A010-1,Fresh Lettuce,生菜,2019/01/31,1
A010-1,Fresh Lettuce,生菜,2019/02/01,7
A010-1,Fresh Lettuce,生菜,2019/02/02,4
A010-1,Fresh Lettuce,生菜,2019/02/03,8
A010-1,Fresh Lettuce,生菜,2019/02/04,12
A010-1,Fresh Lettuce,生菜,2019/02/05,5
A010-1,Fresh Lettuce,生菜,2019/02/06,3
A010-1,Fresh Lettuce,生菜,2019/02/07,5
A010-1,Fresh Lettuce,生菜,2019/02/08,5
A010-1,Fresh Lettuce,生菜,2019/02/09,4
A010-1,Fresh Lettuce,生菜,2019/02/10,6
A010-1,Fresh Lettuce,生菜,2019/02/12,2
A010-1,Fresh Lettuce,生菜,2019/02/13,6
A010-1,Fresh Lettuce,生菜,2019/02/14,4
A010-1,Fresh Lettuce,生菜,2019/02/15,3
A010-1,Fresh Lettuce,生菜,2019/02/16,2
A010-1,Fresh Lettuce,生菜,2019/02/17,1
A010-1,Fresh Lettuce,生菜,2019/02/18,1
A010-1,Fresh Lettuce,生菜,2019/02/20,1
A010-1,Fresh Lettuce,生菜,2019/02/21,5
A010-1,Fresh Lettuce,生菜,2019/02/22,1
A010-1,Fresh Lettuce,生菜,2019/02/23,2
A010-1,Fresh Lettuce,生菜,2019/02/24,4
A010-1,Fresh Lettuce,生菜,2019/02/27,3
A010-1,Fresh Lettuce,生菜,2019/02/28,2
A010-1,Fresh Lettuce,生菜,2019/03/01,1
A010-1,Fresh Lettuce,生菜,2019/03/02,3
A010-1,Fresh Lettuce,生菜,2019/03/03,4
A010-1,Fresh Lettuce,生菜,2019/03/05,3
A010-1,Fresh Lettuce,生菜,2019/03/06,2
A010-1,Fresh Lettuce,生菜,2019/03/07,2
A010-1,Fresh Lettuce,生菜,2019/03/08,2
A010-1,Fresh Lettuce,生菜,2019/03/09,4
A010-1,Fresh Lettuce,生菜,2019/03/10,3
A010-1,Fresh Lettuce,生菜,2019/03/12,2
A010-1,Fresh Lettuce,生菜,2019/03/13,3
A010-1,Fresh Lettuce,生菜,2019/03/15,1
A010-1,Fresh Lettuce,生菜,2019/03/16,2
A010-1,Fresh Lettuce,生菜,2019/03/17,3
A010-1,Fresh Lettuce,生菜,2019/03/18,1
A010-1,Fresh Lettuce,生菜,2019/03/19,1
A010-1,Fresh Lettuce,生菜,2019/03/20,4
A010-1,Fresh Lettuce,生菜,2019/03/21,3
A010-1,Fresh Lettuce,生菜,2019/03/22,2
A010-1,Fresh Lettuce,生菜,2019/03/23,6
A010-1,Fresh Lettuce,生菜,2019/03/24,4
A010-1,Fresh Lettuce,生菜,2019/03/26,2
A010-1,Fresh Lettuce,生菜,2019/03/27,1
A010-1,Fresh Lettuce,生菜,2019/03/28,3
A010-1,Fresh Lettuce,生菜,2019/03/29,5
A010-1,Fresh Lettuce,生菜,2019/03/30,5
A010-1,Fresh Lettuce,生菜,2019/03/31,6
A010-1,Fresh Lettuce,生菜,2019/04/01,2
A010-1,Fresh Lettuce,生菜,2019/04/02,3
A010-1,Fresh Lettuce,生菜,2019/04/04,8
A010-1,Fresh Lettuce,生菜,2019/04/05,4
A010-1,Fresh Lettuce,生菜,2019/04/06,4
A010-1,Fresh Lettuce,生菜,2019/04/07,1
A010-1,Fresh Lettuce,生菜,2019/04/08,6
A010-1,Fresh Lettuce,生菜,2019/04/09,3
A010-1,Fresh Lettuce,生菜,2019/04/10,1
A010-1,Fresh Lettuce,生菜,2019/04/11,4
A010-1,Fresh Lettuce,生菜,2019/04/12,4
A010-1,Fresh Lettuce,生菜,2019/04/13,2
A010-1,Fresh Lettuce,生菜,2019/04/14,2
A010-1,Fresh Lettuce,生菜,2019/04/15,3
A010-1,Fresh Lettuce,生菜,2019/04/16,1
A010-1,Fresh Lettuce,生菜,2019/04/17,3
A010-1,Fresh Lettuce,生菜,2019/04/18,3
A010-1,Fresh Lettuce,生菜,2019/04/19,3
A010-1,Fresh Lettuce,生菜,2019/04/20,6
A010-1,Fresh Lettuce,生菜,2019/04/23,3
A010-1,Fresh Lettuce,生菜,2019/04/24,3
A010-1,Fresh Lettuce,生菜,2019/04/25,4
A010-1,Fresh Lettuce,生菜,2019/04/26,3
A010-1,Fresh Lettuce,生菜,2019/04/27,5
A010-1,Fresh Lettuce,生菜,2019/04/28,4
A010-1,Fresh Lettuce,生菜,2019/04/30,2
A010-1,Fresh Lettuce,生菜,2019/05/01,0
A010-1,Fresh Lettuce,生菜,2019/05/02,3
A010-1,Fresh Lettuce,生菜,2019/05/03,6
A010-1,Fresh Lettuce,生菜,2019/05/04,2
A010-1,Fresh Lettuce,生菜,2019/05/05,1
A010-1,Fresh Lettuce,生菜,2019/05/06,1
A010-1,Fresh Lettuce,生菜,2019/05/08,1
A010-1,Fresh Lettuce,生菜,2019/05/10,2
A010-1,Fresh Lettuce,生菜,2019/05/11,6
A010-1,Fresh Lettuce,生菜,2019/05/12,2
A010-1,Fresh Lettuce,生菜,2019/05/13,2
A010-1,Fresh Lettuce,生菜,2019/05/16,1
A010-1,Fresh Lettuce,生菜,2019/05/17,3
A010-1,Fresh Lettuce,生菜,2019/05/18,3
A010-1,Fresh Lettuce,生菜,2019/05/19,4
A010-1,Fresh Lettuce,生菜,2019/05/20,3
A010-1,Fresh Lettuce,生菜,2019/05/21,2
A010-1,Fresh Lettuce,生菜,2019/05/23,3
A010-1,Fresh Lettuce,生菜,2019/05/24,4
A010-1,Fresh Lettuce,生菜,2019/05/25,3
A010-1,Fresh Lettuce,生菜,2019/05/26,2
A010-1,Fresh Lettuce,生菜,2019/05/27,3
A010-1,Fresh Lettuce,生菜,2019/05/29,2
A010-1,Fresh Lettuce,生菜,2019/05/30,3
